,School_ID,Student_ID,SES,SES.cat,Math.Self.Eff,Grade.Repeated,Gender,Edu.Exp,Immg,Family.support,Feel.Safe,Math.Anxiety,GRADE,Math.Score,Reading.Score,Science.Score
1217,84000020,84002221,-0.1516,Mid SES,2.0869,0,Male,8,2nd Gen,0.9436,1.1246,-2.382,0,515.2548889,503.5044444,489.6404444
1218,84000128,84002222,0.9821,High SES,-0.2049,0,Female,7,Native,0.996,-0.756,1.1287,0,562.063,587.035,618.0612222
1219,84000119,84002223,-0.1398,Mid SES,-0.2233,0,Male,2,2nd Gen,1.6083,1.1246,-2.382,-1,361.1287778,355.7683333,361.6622222
1220,84000120,84002224,-1.6109,Low SES,-0.0263,0,Male,5,Native,-0.4095,1.1246,0.8251,-1,416.7947778,473.8705556,457.6124444
1221,84000005,84002225,1.1227,High SES,-0.6885,0,Female,8,Native,0.5306,0.4938,1.4533,0,468.9767778,575.7314444,528.0728889
1222,84000021,84002226,-0.6726,Low SES,-1.5211,0,Female,4,2nd Gen,-1.2315,-0.756,2.5078,1,350.7768889,368.7235556,302.4263333
1223,84000162,84002227,0.8625,High SES,0.6064,0,Male,8,2nd Gen,0.1504,1.1246,-2.3558,0,417.0213333,450.3783333,522.331
1224,84000053,84002228,-0.7297,Low SES,0.6876,0,Male,4,Native,-0.3025,0.2852,-0.638,0,580.1243333,584.4107778,600.7703333
1225,84000034,84002229,-1.2705,Low SES,NA,0,Female,8,NA,NA,-1.5326,NA,0,433.0155556,426.5624444,394.0076667
1226,84000089,84002231,-0.1654,Mid SES,-0.2856,0,Male,NA,NA,-2.7839,-2.7886,2.6109,0,315.532,445.6466667,348.4581111
1227,84000005,84002233,1.0279,High SES,-0.5582,0,Male,8,Native,-0.7553,1.1246,0.1031,0,398.5864444,447.467,428.6287778
1228,84000152,84002234,1.0915,High SES,-0.6732,0,Male,7,Native,-0.139,-1.1042,-0.5191,0,513.6286667,523.7714444,607.4538889
1229,84000136,84002240,0.9723,High SES,-2.6345,0,Female,6,Native,-0.8336,1.1246,2.635,1,418.1121111,357.1007778,382.5687778
1230,84000037,84002245,0.8183,High SES,-1.6189,0,Female,2,2nd Gen,-1.1108,1.1246,2.5078,0,419.3116667,455.2694444,465.7044444
1231,84000048,84002246,-1.7973,Low SES,1.9633,0,Male,6,2nd Gen,-1.8975,-1.1042,2.635,0,576.8738889,565.8521111,656.9854444
1232,84000025,84002247,1.1136,High SES,-0.2088,0,Male,NA,Native,NA,-0.756,NA,0,601.3078889,562.5238889,630.2935556
1233,84000076,84002251,0.8305,High SES,NA,NA,Male,NA,NA,NA,NA,NA,0,541.7828889,574.524,582.3631111
1234,84000157,84002253,-1.2309,Low SES,0.4704,0,Female,9,2nd Gen,-0.6811,-0.039,0.1031,0,419.3324444,466.0776667,439.7715556
1235,84000006,84002254,0.6587,Mid SES,1.2341,0,Male,4,Native,0.0032,-0.756,-1.299,2,491.0044444,342.3637778,439.7813333
1236,84000144,84002257,1.0603,High SES,-0.4112,0,Male,4,Native,-0.615,-0.756,0.544,0,416.2318889,441.9897778,500.4568889
1237,84000030,84002258,-0.8001,Low SES,-1.1051,0,Male,4,Native,-0.8204,-0.756,0.8251,0,338.7601111,459.4168889,411.776
1238,84000013,84002259,-0.0671,Mid SES,NA,0,Male,NA,Native,NA,-0.756,NA,0,579.1852222,676.3042222,625.5414444
1239,84000118,84002260,-0.8369,Low SES,-1.1203,0,Male,4,Native,-0.0649,-0.756,0.1932,0,506.9731111,559.026,559.7576667
1240,84000122,84002263,0.6594,Mid SES,-1.0694,0,Male,9,Native,0.0311,-0.756,0.7774,0,335.7223333,296.9697778,332.1037778
1241,84000099,84002265,0.0344,Mid SES,-0.6495,0,Female,9,Native,0.0826,0.4417,1.2595,0,457.0104444,558.7174444,516.2168889
1242,84000092,84002267,-0.0087,Mid SES,0.0445,0,Female,6,Native,1.2016,-0.756,0.3729,0,493.0043333,603.685,439.4242222
1243,84000157,84002271,0.9714,High SES,-1.2152,0,Female,9,Native,-0.4535,-0.756,0.1748,0,401.2331111,358.6653333,407.5161111
1244,84000036,84002273,0.2493,Mid SES,-0.3312,0,Male,6,Native,-0.8901,0.4417,-1.2899,0,526.1082222,534.5301111,570.177
1245,84000074,84002274,0.5132,Mid SES,-0.2874,0,Female,9,Native,-0.2797,-0.756,0.3729,1,400.5021111,421.561,410.6132222
1246,84000133,84002276,-0.6872,Low SES,-2.4451,0,Male,4,2nd Gen,-0.9586,-2.2276,2.5429,1,484.9503333,546.7673333,490.9302222
1247,84000060,84002279,-0.5922,Low SES,-0.8605,1,Female,8,Native,1.1723,0.0877,1.0508,-1,462.9537778,532.2841111,529.3413333
1248,84000046,84002281,-1.0434,Low SES,-1.0332,0,Female,6,2nd Gen,-0.8334,-0.756,0.4252,0,469.5398889,547.9756667,520.6865556
1249,84000012,84002282,0.2687,Mid SES,0.0634,0,Male,7,Native,0.4992,-0.756,0.1932,0,431.9665556,488.6722222,493.897
1250,84000142,84002283,-1.1379,Low SES,-1.8881,1,Female,4,Native,-0.1939,0.4417,1.8028,-1,399.5066667,444.3106667,446.3263333
1251,84000107,84002284,-1.6169,Low SES,-0.1005,1,Female,9,1st Gen,1.6483,-1.561,0.8251,0,287.1676667,321.6798889,311.6431111
1252,84000091,84002285,0.1977,Mid SES,NA,0,Male,NA,Native,NA,NA,0.6647,-1,383.7626667,373.7183333,361.015
1253,84000035,84002287,1.0306,High SES,-0.9819,0,Male,7,Native,1.8592,1.1246,0.602,0,470.72,482.7608889,524.1807778
1254,84000088,84002288,NA,NA,NA,NA,Female,NA,NA,NA,NA,NA,0,498.0598889,551.1272222,546.3736667
1255,84000118,84002294,0.6312,Mid SES,0.0228,0,Female,9,1st Gen,1.7324,-0.756,-0.5191,1,472.7648889,554.976,528.8233333
1256,84000161,84002296,-3.1112,Low SES,-0.2344,0,Female,9,2nd Gen,-0.3451,-0.756,NA,1,357.8127778,404.6334444,364.8638889
1257,84000050,84002297,-0.6462,Low SES,-0.017,0,Male,6,Native,-0.1313,-0.756,-0.5006,0,413.0665556,381.6593333,421.8291111
1258,84000028,84002298,-0.0387,Mid SES,1.4619,0,Male,4,Native,0.981,-0.756,-0.5006,1,566.3914444,562.0803333,560.3176667
1259,84000015,84002299,0.3512,Mid SES,-0.9322,0,Male,5,Native,-0.7961,1.1246,-0.3744,0,416.0041111,431.7977778,465.9771111
1260,84000043,84002303,-0.3352,Mid SES,-0.7333,0,Male,7,Native,-0.4075,1.1246,-0.638,0,529.8563333,609.4422222,581.9317778
1261,84000073,84002305,0.643,Mid SES,-3.4598,0,Male,7,Native,1.7802,0.0877,0.6566,0,405.429,478.5372222,443.8074444
1262,84000082,84002307,NA,NA,0.0445,0,Male,4,Native,1.4752,-0.756,-0.3744,0,371.7727778,459.1436667,389.6381111
1263,84000131,84002309,0.5346,Mid SES,0.5239,0,Female,4,2nd Gen,-1.6428,-0.756,0.3378,0,567.5642222,618.041,605.6303333
1264,84000092,84002310,1.314,High SES,0.6416,0,Female,7,Native,-0.6837,0.4417,0.4067,0,547.5142222,613.7923333,534.1638889
1265,84000139,84002311,-0.0435,Mid SES,-1.5151,0,Female,6,Native,0.9633,0.0877,2.5078,0,465.4772222,571.3628889,540.3821111
1266,84000153,84002312,1.3922,High SES,0.7234,0,Male,4,Native,0.2246,0.6942,0.1031,0,718.7885556,784.173,764.0682222
1267,84000103,84002313,0.7889,High SES,-1.7946,0,Female,7,1st Gen,-0.4102,-1.2589,1.4278,0,439.3824444,535.3657778,597.0691111
1268,84000103,84002316,1.1549,High SES,0.4367,0,Female,8,Native,-0.3895,0.1413,-1.0075,1,518.408,557.724,564.812
1269,84000092,84002317,0.1044,Mid SES,-1.037,0,Male,7,Native,NA,-0.756,0.5653,0,400.4851111,457.9347778,394.5701111
1270,84000124,84002322,0.1784,Mid SES,-0.643,0,Male,7,Native,-0.0871,-0.039,-2.382,-1,450.8098889,443.4865556,512.0084444
1271,84000110,84002323,0.6841,Mid SES,-1.0353,0,Male,7,Native,1.088,-0.756,0.3025,0,348.5003333,430.3492222,412.852
1272,84000014,84002324,0.9089,High SES,NA,0,Female,NA,Native,1.4745,-0.756,0.6387,0,367.1403333,461.9357778,418.7213333
1273,84000121,84002327,0.457,Mid SES,-0.7942,0,Male,7,Native,0.0577,-2.7886,1.8354,0,522.423,530.334,530.7874444
1274,84000094,84002328,1.4325,High SES,0.7657,0,Female,9,Native,-0.173,-0.756,-0.2704,0,623.2815556,699.0237778,664.2302222
1275,84000112,84002331,0.8586,High SES,NA,0,Female,NA,Native,NA,NA,2.5429,0,474.2723333,512.6391111,506.5696667
1276,84000150,84002333,-0.2661,Mid SES,-1.3783,0,Female,4,Native,-0.5721,-0.756,2.6109,0,367.9375556,468.8444444,467.779
1277,84000095,84002334,-0.4544,Mid SES,-1.4468,0,Male,5,Native,-0.903,-0.756,0.5653,0,396.152,446.0521111,530.5712222
1278,84000115,84002335,0.7653,Mid SES,-0.5051,0,Female,6,Native,-0.4934,1.1246,0.1031,0,558.3652222,565.0912222,547.3873333
1279,84000085,84002337,0.5393,Mid SES,-0.5344,0,Female,7,Native,1.5771,1.1246,-0.0423,0,466.2077778,527.4678889,516.1846667
1280,84000066,84002338,1.2228,High SES,-0.3587,0,Female,9,Native,1.5694,0.4417,2.6109,0,452.4803333,590.1658889,549.8154444
1281,84000051,84002339,-0.758,Low SES,0.2899,0,Male,4,Native,-0.1286,1.1246,0.6566,0,431.0207778,439.939,473.7593333
1282,84000041,84002340,-2.6639,Low SES,-3.4509,1,Male,5,2nd Gen,-1.3048,0.2435,2.5078,-1,297.9634444,313.01,307.6101111
1283,84000149,84002341,-1.6721,Low SES,-0.3791,0,Male,8,2nd Gen,0.1338,-0.756,-0.2045,0,414.0128889,508.6607778,404.7772222
1284,84000145,84002343,0.083,Mid SES,-1.2417,1,Female,8,Native,1.8093,-0.756,0.133,0,407.8617778,535.5085556,449.5276667
1285,84000102,84002344,0.9172,High SES,-1.2556,0,Female,7,Native,-0.0599,-0.756,0.6647,1,352.7534444,421.066,338.2324444
1286,84000087,84002347,0.5272,Mid SES,2.1972,0,Female,9,Native,1.8188,1.1246,1.4278,0,544.663,549.8942222,568.33
1287,84000006,84002349,-1.0732,Low SES,-0.209,0,Male,7,Native,-0.827,-0.756,0.1748,1,439.7221111,468.0821111,445.8266667
1288,84000048,84002350,1.1107,High SES,0.0758,0,Male,7,Native,0.3706,-1.15,0.051,0,540.1858889,573.4083333,589.6204444
1289,84000049,84002351,-0.158,Mid SES,-0.8288,0,Female,8,Native,NA,NA,NA,1,511.2595556,553.4293333,502.9644444
1290,84000160,84002353,0.8461,High SES,-0.0473,0,Male,4,2nd Gen,0.911,1.1246,0.3025,0,428.2645556,437.5918889,424.3337778
1291,84000053,84002358,-1.9862,Low SES,NA,0,Female,NA,Native,NA,-0.756,NA,0,346.6413333,304.3397778,419.6365556
1292,84000038,84002360,-1.6111,Low SES,-0.6983,0,Male,8,2nd Gen,-1.3368,-0.756,0.3729,0,402.2102222,418.1645556,455.0963333
1293,84000041,84002363,-1.013,Low SES,0.0602,0,Male,2,2nd Gen,-0.2915,-0.756,1.0161,0,320.7946667,429.002,363.9992222
1294,84000103,84002364,NA,NA,NA,NA,Male,NA,NA,NA,NA,NA,0,341.6275556,273.4304444,364.2013333
1295,84000091,84002365,-0.3214,Mid SES,0.2544,0,Female,9,Native,-0.1973,-0.039,2.5078,0,508.937,510.902,565.92
1296,84000040,84002367,0.622,Mid SES,0.6205,0,Male,5,Native,0.5013,0.6342,-0.9158,1,425.5931111,412.7834444,383.5032222
1297,84000038,84002370,-0.0171,Mid SES,0.3467,1,Male,4,Native,0.2801,-0.756,-0.5191,-1,382.3478889,483.2924444,437.8061111
1298,84000103,84002371,0.4666,Mid SES,-0.6012,0,Male,8,2nd Gen,-0.2374,1.1246,0.051,0,474.5691111,485.6202222,539.8883333
1299,84000003,84002373,-1.556,Low SES,-0.2808,0,Female,8,2nd Gen,1.00E-04,-0.756,-0.3794,0,384.5,402.9965556,454.7303333
1300,84000052,84002374,-0.1372,Mid SES,-1.0167,0,Female,7,Native,1.6174,-0.756,0.6387,0,321.7417778,408.4913333,396.5794444
1301,84000011,84002379,1.3271,High SES,-0.2619,NA,Male,9,Native,1.0329,-0.756,-0.4577,0,654.7786667,631.0085556,688.5204444
1302,84000007,84002380,0.6156,Mid SES,0.0812,0,Male,8,Native,-0.5535,0.4417,-0.9755,0,632.8701111,737.681,718.9813333
1303,84000078,84002381,-0.6874,Low SES,-1.6607,0,Female,9,Native,1.4425,0.0877,2.635,0,340.2527778,333.255,384.4091111
1304,84000153,84002383,0.4745,Mid SES,-0.0387,0,Female,4,Native,-0.8655,1.1246,-0.3744,0,576.356,679.8381111,665.6684444
1305,84000037,84002384,-1.8175,Low SES,1.9656,0,Male,4,2nd Gen,-2.5339,0.6942,-0.2758,0,596.1194444,603.8952222,646.7157778
1306,84000035,84002385,1.2534,High SES,-0.8199,0,Male,8,Native,-0.6464,-0.756,0.8251,0,375.7575556,359.6436667,417.3484444
1307,84000006,84002386,-0.1489,Mid SES,0.8742,0,Female,7,Native,-1.0705,-0.756,-0.2758,0,451.8707778,518.925,487.6428889
1308,84000081,84002387,0.4363,Mid SES,-0.0826,0,Female,4,Native,-0.3544,1.1246,1.8354,0,577.4636667,677.0236667,673.5757778
1309,84000087,84002388,0.0656,Mid SES,-1.3936,0,Male,2,Native,-0.5009,0.4417,-2.3945,1,354.5868889,384.5367778,415.5235556
1310,84000033,84002391,NA,NA,NA,NA,Female,NA,NA,NA,NA,NA,0,373.3244444,376.7356667,385.6385556
1311,84000006,84002395,-0.6245,Low SES,0.9268,0,Male,7,Native,1.1725,0.4417,0.602,1,592.3225556,705.0072222,635.7275556
1312,84000019,84002396,-0.2252,Mid SES,-0.0419,0,Female,2,Native,-0.1115,0.0877,-0.2045,0,454.2004444,472.9332222,458.8518889
1313,84000001,84002397,-0.9727,Low SES,-0.9039,0,Female,4,Native,-0.124,-0.756,0.1931,0,520.7447778,590.8482222,559.205
1314,84000159,84002399,NA,NA,NA,NA,Male,NA,NA,NA,NA,NA,0,461.8018889,492.8332222,489.0042222
1315,84000036,84002400,1.0166,High SES,-0.149,1,Male,8,Native,1.9339,-0.756,-0.1172,-1,493.6076667,505.8022222,550.9367778
1316,84000133,84002401,-0.8055,Low SES,-1.9006,0,Female,8,Native,-2.5952,-1.0927,-0.0394,0,442.3734444,540.8471111,531.2882222
1317,84000122,84002402,0.3618,Mid SES,-1.1637,0,Male,8,Native,0.0753,-0.756,2.5078,0,359.2764444,404.2037778,417.216
1318,84000053,84002404,NA,NA,NA,NA,Male,4,NA,NA,NA,-2.249,0,467.0127778,415.1264444,537.4651111
1319,84000160,84002405,-1.1968,Low SES,2.0101,0,Female,9,2nd Gen,1.7273,1.1246,2.5078,0,456.8624444,507.1018889,495.7324444
1320,84000151,84002407,-0.0132,Mid SES,-1.2257,0,Female,8,Native,1.4917,0.4417,0.3025,0,421.6854444,517.5153333,471.4207778
1321,84000139,84002409,0.7272,Mid SES,-1.0154,0,Male,6,Native,-0.4341,-0.756,1.0508,0,465.7858889,608.6012222,569.177
1322,84000028,84002410,0.5269,Mid SES,-3.4469,0,Male,4,Native,0.6273,-1.1042,0.3729,0,413.7045556,491.1156667,494.5737778
1323,84000044,84002411,1.2441,High SES,0.5481,0,Female,8,Native,0.5609,1.1246,0.905,0,548.1445556,628.7304444,621.0601111
1324,84000142,84002413,NA,NA,-0.1695,1,Male,9,Native,NA,-0.756,NA,-1,368.3088889,334.6504444,356.999
1325,84000042,84002415,1.3983,High SES,NA,0,Male,NA,Native,NA,0.6942,NA,0,549.3352222,583.4652222,584.3724444
1326,84000091,84002416,1.1277,High SES,0.0223,0,Male,8,Native,1.1668,1.1246,-0.9755,0,546.6186667,601.9026667,626.7321111
1327,84000088,84002418,NA,NA,NA,NA,Female,NA,NA,NA,NA,NA,0,555.6027778,639.4278889,586.0228889
1328,84000022,84002419,-0.3472,Mid SES,-0.4035,0,Male,8,Native,0.431,-0.756,-0.3744,0,541.5347778,588.9041111,566.2703333
1329,84000132,84002421,-0.961,Low SES,-0.3991,0,Female,9,2nd Gen,-0.1421,1.1246,0.7889,0,460.0086667,598.8932222,577.1132222
1330,84000098,84002423,-1.2799,Low SES,-0.8791,0,Female,8,2nd Gen,0.004,1.1246,1.1417,0,369.5174444,504.0694444,444.1116667
1331,84000140,84002425,0.5922,Mid SES,-0.0759,0,Male,NA,Native,NA,1.1246,NA,0,337.5068889,374.0384444,414.9375556
1332,84000029,84002427,-1.3581,Low SES,-0.4723,0,Female,8,2nd Gen,-0.1073,-0.756,-0.1172,0,452.7008889,483.6978889,470.2437778
1333,84000127,84002428,-1.2922,Low SES,-1.1019,0,Female,8,2nd Gen,0.7416,-0.756,0.429,0,470.6333333,543.4416667,539.6068889
1334,84000083,84002432,-0.1449,Mid SES,-0.0387,0,Male,6,Native,0.1523,0.0936,-0.3794,0,521.8372222,508.2748889,516.4241111
1335,84000090,84002433,-1.7814,Low SES,-0.9649,0,Female,7,2nd Gen,-0.7142,-0.756,-0.2704,0,355.3978889,411.4792222,383.9901111
1336,84000150,84002434,-1.2646,Low SES,-1.8891,0,Male,7,Native,-0.6754,0.0877,1.1606,0,471.112,476.4481111,504.5967778
1337,84000101,84002441,0.6037,Mid SES,0.0268,0,Male,5,Native,0.086,-0.756,-0.0575,0,428.5163333,432.092,431.9202222
1338,84000115,84002442,0.1688,Mid SES,-0.251,0,Female,6,Native,-0.0174,0.4938,0.4067,0,537.9737778,675.5765556,618.1652222
1339,84000081,84002443,0.4478,Mid SES,-0.4712,0,Female,4,NA,-0.4362,-0.756,-0.0423,0,533.5705556,692.1706667,620.7208889
1340,84000018,84002446,-1.1922,Low SES,-0.3261,0,Male,5,Native,-1.3883,1.1246,0.4067,0,418.3635556,406.2746667,403.3908889
1341,84000107,84002451,-0.3225,Mid SES,-0.621,0,Male,8,Native,-0.3703,-1.4248,1.8003,0,535.8031111,570.3854444,615.9776667
1342,84000132,84002453,0.9628,High SES,-0.5362,0,Female,4,2nd Gen,-0.6257,-0.756,1.5706,0,439.6947778,604.0722222,523.9872222
1343,84000075,84002454,0.4841,Mid SES,0.1527,0,Female,9,Native,-0.3856,0.0877,-0.5191,0,530.8974444,605.7125556,558.0277778
1344,84000128,84002455,-0.0101,Mid SES,0.805,0,Male,8,Native,-0.352,-0.756,0.051,0,651.7838889,713.9572222,680.3512222
1345,84000098,84002456,0.9355,High SES,NA,1,Female,NA,Native,NA,-0.9117,NA,-1,300.0986667,367.1338889,347.7221111
1346,84000111,84002457,0.2782,Mid SES,2.2167,0,Male,6,2nd Gen,-0.0056,1.1246,-1.2788,0,623.1548889,451.2931111,600.0388889
1347,84000146,84002458,-0.3043,Mid SES,-0.7925,0,Female,7,Native,-0.646,-0.756,1.4533,1,574.3303333,670.5757778,617.0918889
1348,84000053,84002459,-0.7832,Low SES,-0.2931,0,Male,6,Native,-0.9342,0.4417,-0.2704,0,411.9151111,476.8812222,497.9478889
1349,84000032,84002460,0.061,Mid SES,-1.2888,1,Male,5,Native,-2.6836,-0.756,2.6149,-1,424.1921111,377.1858889,424.3687778
1350,84000134,84002461,0.7525,Mid SES,-0.8238,0,Male,2,2nd Gen,-0.6551,1.1246,1.1287,0,412.873,469.506,446.4661111
1351,84000084,84002462,-0.6188,Low SES,NA,1,Male,NA,1st Gen,NA,NA,0.2413,0,377.5281111,318.4278889,354.377
1352,84000001,84002463,0.7894,High SES,-1.3102,0,Female,8,Native,-0.1426,-0.756,2.5429,1,544.432,615.2245556,647.3011111
1353,84000143,84002465,-0.5133,Low SES,NA,0,Male,NA,2nd Gen,NA,NA,0.1932,0,417.2542222,430.8718889,422.081
1354,84000156,84002468,1.5139,High SES,1.9299,0,Female,7,Native,0.5696,1.1246,1.4193,1,540.6382222,668.6843333,607.1621111
1355,84000037,84002469,0.096,Mid SES,0.6265,0,Female,9,Native,-0.9657,-0.756,0.133,0,462.7954444,547.5514444,497.7111111
1356,84000048,84002470,-1.0487,Low SES,-0.5366,NA,Male,5,Native,1.554,1.1246,1.1417,-1,328.471,300.8287778,337.9915556
1357,84000128,84002471,0.8535,High SES,2.1451,0,Male,8,Native,1.7465,1.1246,0.3729,0,424.7457778,341.5305556,387.7728889
1358,84000123,84002472,-0.8865,Low SES,-1.6716,0,Female,8,2nd Gen,-0.3616,-0.756,1.1606,0,383.1377778,440.4901111,412.0928889
1359,84000012,84002475,-0.517,Low SES,-0.0813,0,Female,7,Native,-1.1649,-0.756,0.8251,0,418.3704444,487.46,459.2041111
1360,84000012,84002476,0.6236,Mid SES,NA,0,Female,NA,Native,NA,NA,NA,0,466.0401111,472.944,493.5178889
1361,84000009,84002477,-0.6284,Low SES,-1.2882,0,Female,8,Native,0.5034,-0.756,0.7774,-1,354.5218889,468.9414444,436.0352222
1362,84000095,84002478,-1.2916,Low SES,-0.2128,0,Female,9,Native,-1.2888,-0.756,-0.2758,0,556.4404444,714.1116667,556.0081111
1363,84000131,84002480,1.1766,High SES,-0.2675,0,Male,9,2nd Gen,-1.4592,1.1246,0.5653,1,611.7308889,687.9327778,746.7594444
1364,84000052,84002481,0.8061,High SES,-2.5929,0,Female,8,Native,0.7863,0.6942,1.2595,0,422.9204444,502.6445556,504.2422222
1365,84000113,84002482,NA,NA,NA,NA,Female,NA,NA,NA,NA,NA,0,432.4098889,445.5627778,471.2963333
1366,84000012,84002483,-1.2447,Low SES,-1.6085,1,Female,9,Native,-1.9225,-1.1042,0.4067,0,348.7148889,377.326,377.4248889
1367,84000095,84002484,0.2715,Mid SES,0.5146,0,Female,7,Native,1.6125,0.4417,0.6387,0,396.4736667,439.1752222,408.4435556
1368,84000158,84002485,-0.2011,Mid SES,-0.4481,0,Female,9,Native,-0.1856,1.1246,-1.2788,0,424.9405556,493.2823333,433.7713333
1369,84000088,84002490,NA,NA,NA,NA,Male,NA,NA,NA,NA,NA,0,565.8837778,592.9985556,602.2357778
1370,84000041,84002491,-0.9633,Low SES,-0.6534,0,Female,6,2nd Gen,0.8712,1.1246,-0.5006,0,474.847,564.7078889,534.906
1371,84000134,84002493,0.5037,Mid SES,-1.6374,0,Female,7,Native,0.0325,1.1246,1.8028,1,529.5302222,620.6501111,585.676
1372,84000032,84002495,0.9093,High SES,0.8207,0,Male,8,Native,1.7018,-0.756,0.8251,0,477.6725556,562.5651111,568.9024444
1373,84000098,84002497,-0.0276,Mid SES,0.4177,0,Female,9,NA,-1.3173,0.0877,0.5653,0,379.9578889,452.4164444,416.0346667
1374,84000001,84002502,0.2865,Mid SES,-1.1495,1,Female,2,Native,-1.2313,-0.756,2.5026,0,322.8852222,328.0451111,360.0492222
1375,84000031,84002504,-0.9069,Low SES,-0.413,0,Male,9,Native,1.6488,-0.756,0.1931,1,429.9498889,439.6241111,464.0801111
1376,84000037,84002505,-0.0534,Mid SES,-0.4923,0,Male,NA,1st Gen,0.5662,0.6942,-2.3868,0,511.7184444,455.6144444,566.0505556
1377,84000081,84002507,1.2129,High SES,1.82,0,Male,7,2nd Gen,0.6521,-0.756,0.051,0,700.186,679.0068889,727.0795556
1378,84000040,84002508,0.4648,Mid SES,2.1839,0,Female,2,2nd Gen,-1.3177,-0.756,-0.5191,1,612.7587778,631.2444444,601.7896667
1379,84000084,84002509,-0.3101,Mid SES,-0.1522,0,Female,9,Native,-1.4362,-0.756,-0.3794,0,456.7856667,500.6454444,478.3715556
1380,84000043,84002510,-0.4955,Mid SES,-0.5394,0,Female,9,2nd Gen,0.6168,-0.756,1.4533,0,424.9844444,484.3064444,469.1662222
1381,84000155,84002513,0.4381,Mid SES,1.0184,0,Female,7,2nd Gen,0.8172,1.1246,-0.6243,1,517.9795556,508.1471111,486.9394444
1382,84000019,84002514,-1.317,Low SES,-2.6594,1,Male,9,NA,-0.9625,1.1246,2.6149,0,292.563,222.0397778,328.376
1383,84000140,84002516,1.1603,High SES,-1.5506,0,Female,8,Native,-0.6904,1.1246,1.8028,0,568.861,628.4282222,629.3635556
1384,84000015,84002518,-0.9817,Low SES,-0.69,0,Female,8,Native,0.2065,-0.756,0.602,-1,408.4928889,533.9508889,459.0756667
1385,84000048,84002522,0.5464,Mid SES,0.5713,0,Female,8,Native,0.294,-0.756,-0.4577,0,524.0787778,606.2573333,597.9931111
1386,84000091,84002526,-0.2567,Mid SES,-3.4185,0,Male,5,Native,1.5631,-0.756,0.3378,0,329.1,374.3538889,373.0977778
1387,84000159,84002527,-2.0547,Low SES,0.3211,0,Female,6,Native,-0.2732,-1.3019,-0.1172,0,504.3685556,602.6363333,502.7068889
1388,84000009,84002529,0.1111,Mid SES,-0.69,0,Male,8,Native,-0.2581,0.4361,-0.5191,0,436.2321111,440.6288889,468.2511111
1389,84000090,84002531,1.7388,High SES,2.3362,0,Male,9,Native,-0.1048,0.4836,-1.0075,0,573.2916667,614.1876667,617.968
1390,84000097,84002532,-0.6954,Low SES,-1.2364,0,Male,5,Native,-1.3168,-0.756,0.7774,0,464.3597778,539.9242222,520.8964444
1391,84000133,84002533,0.4304,Mid SES,-1.0139,0,Female,7,2nd Gen,-0.7326,-0.756,1.1287,0,471.5573333,613.1237778,585.7711111
1392,84000085,84002534,1.2221,High SES,1.4175,0,Male,7,Native,0.3204,0.4417,1.1417,0,540.9657778,592.0111111,614.925
1393,84000044,84002535,1.6221,High SES,0.3603,0,Female,7,Native,-0.2548,-0.756,-0.5006,0,568.6661111,573.565,613.6028889
1394,84000156,84002536,1.2372,High SES,1.384,0,Male,8,Native,-0.2545,-0.039,-0.1172,0,523.487,526.8993333,554.0627778
1395,84000032,84002538,0.4575,Mid SES,-0.1415,0,Female,7,Native,-0.0114,-0.756,0.1932,1,520.3452222,548.0115556,507.2018889
1396,84000147,84002539,1.3366,High SES,-0.2421,0,Male,7,Native,-0.4633,1.1246,-0.508,0,641.8231111,593.917,649.1532222
1397,84000001,84002542,1.1468,High SES,0.3866,0,Male,4,Native,0.8708,-0.756,-0.508,0,580.921,617.2386667,596.5756667
1398,84000082,84002543,1.8408,High SES,2.0896,0,Male,9,1st Gen,-0.9337,-0.756,-2.382,0,550.1002222,537.5546667,546.3196667
